id	scope
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.2
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.3
2dw4.FAD_A_1001_oxidoreductase_1.-.-.-	a.4.1.18
2dw4.FAD_A_1001_oxidoreductase_1.-.-.-	a.4.1.18
2dw4.FAD_A_1001_oxidoreductase_1.-.-.-	a.4.1.18
